"name","player","pos","team","overallRank","projections","projectedPts_accu","projectedPts_cbs1","projectedPts_cbs2","projectedPts_espn","projectedPts_ffn","projectedPts_fp","projectedPts_fs","projectedPts_fftoday","projectedPts_fbg1","projectedPts_fbg2","projectedPts_fbg3","projectedPts_fbg4","projectedPts_fox","projectedPts_nfl","projectedPts_wf","projectedPts_yahoo","passAttMedian","passCompMedian","passIncompMedian","passYdsMedian","passTdsMedian","passIntMedian","rushAttMedian","rushYdsMedian","rushTdsMedian","recMedian","recYdsMedian","recTdsMedian","returnTdsMedian","twoPtsMedian","fumblesMedian","projectedPtsMean","projectedPtsMedian"
"ZURLONTIPTON","Zurlon Tipton","RB","IND",540,4.8,NA,NA,NA,NA,NA,NA,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,9,33,0,3,15,0,NA,NA,0,4.8,4.8
"CRAIGSTEVENS","Craig Stevens","TE","TEN",541,4.775,6.4,NA,NA,NA,NA,7.1,15.8,NA,5.8,1.5,3.1,1,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,4.50508988137185,47.75,0,NA,NA,0,5.71904761904762,4.775
"TARVARISJACKSON","Tarvaris Jackson","QB","SEA",542,4.72991483045114,NA,NA,NA,NA,NA,3.58,17.48,NA,6.64,1.2,2.48,NA,NA,NA,NA,NA,9.56888440871612,8,3.82755376348645,103.999999254865,0,0,3.47572227218726,5.69914860256542,0,0,0,0,NA,NA,0,5.23,4.72991483045114
"WILLTAUFOOU","Will Taufoou","RB","JAC",543,4.64210687287126,10.94,8.2,2.9,NA,NA,5.55,NA,NA,4.4,2.5,2.6,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.49996997662711,7.50000987238147,0,6.40927391411015,38.9210588563311,0,NA,NA,0,4.66375,4.64210687287126
"JEFFMAEHL","Jeff Maehl","WR","PHI",544,4.45,NA,NA,4,NA,NA,6.45,1.6,NA,7.3,NA,3.1,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,3.5,44.5,0,NA,NA,0,3.20714285714286,4.45
"MONTELLOWENS","Montell Owens","RB","DET",545,4.42390173239912,NA,NA,NA,NA,NA,NA,10.3,NA,NA,NA,0.6,1.5,NA,NA,NA,NA,NA,0,NA,0,0,0,5.7306000813185,23.1050503456036,0,0,21.1339669783876,0,NA,NA,0,2.48,4.42390173239912
"JOHNPHILLIPS","John Phillips","TE","SD",546,4.2875,6.98,NA,NA,NA,NA,7.25,6.9,NA,3.9,2,1.5,2.5,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,4.11042836537426,42.875,0,NA,NA,0,4.41,4.2875
"STEPHENHOUSTON","Stephen Houston","RB","PIT",547,4.2,NA,NA,NA,NA,NA,NA,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,18,41,0,4,21,0,NA,NA,1,4.2,4.2
"BRANDENOLIVER","Branden Oliver","RB","SD",548,4.2,NA,NA,NA,NA,NA,NA,1.1,NA,NA,NA,7.3,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,9,29.5,0,1.5,12.5,0,NA,NA,0,4.2,4.2
"KEVINDORSEY","Kevin Dorsey","WR","GB",548,4.2,NA,NA,NA,NA,NA,8.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,42,0,NA,NA,0,4.2,4.2
"WESLYESAUNDERS","Weslye Saunders","TE","IND",550,4.14296653125059,11.04,NA,NA,NA,NA,6.83,NA,NA,NA,NA,0.6,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.17129739201895,42.2296653125059,0,NA,NA,0.04,3.946,4.14296653125059
"WESTONDRESSLER","Weston Dressler","WR","KC",551,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,16.9,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3.25,41,0,NA,NA,NA,6.8,4.1
"TONYFIAMMETTA","Tony Fiammetta","RB","CHI",552,4.05149542394915,5.22,13.8,4.4,NA,NA,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,4.6,40.5149542394915,0,NA,NA,0,5.415,4.05149542394915
"PATEDWARDS","Pat Edwards","WR","DET",553,3.98,NA,NA,NA,NA,NA,3.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,39.8,0,NA,NA,0,3.98,3.98
"ROBERTHUGHES","Robert Hughes","RB","ARI",554,3.9444032224376,NA,NA,NA,NA,NA,2.71,0.7,NA,NA,NA,NA,8,NA,NA,NA,NA,NA,0,NA,0,0,0,8.49011679542096,31.383600487911,0,1,8.06043173646504,0,NA,NA,0,2.282,3.9444032224376
"JAYPROSCH","Jay Prosch","RB","HOU",555,3.925,NA,7.6,2.2,NA,NA,4.9,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.75,22.25,0,2.5,17,0,NA,NA,0,3.925,3.925
"RYANTAYLOR","Ryan Taylor","TE","GB",556,3.82961559145347,NA,NA,NA,NA,NA,4.95,1.6,NA,NA,NA,1.8,NA,NA,NA,NA,13.72,NA,0,NA,0,0,0,0,0,0,2.95120964065968,38.2961559145347,0,0,0,0,2.75875,3.82961559145347
"JOHNCONNER","John Conner","RB","NYG",557,3.74932725349256,3.64,NA,NA,NA,NA,NA,NA,NA,4.2,NA,3.6,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.32155074556634,12.8932725349255,0,3.90205437697076,25,0,NA,NA,0.02,2.956,3.74932725349256
"GREGJONES","Greg Jones","RB",NA,558,3.72,7.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55,0.5,0.005,3.95,27,0.19,NA,NA,0.1,3.72,3.72
"MARQUEISGRAY","MarQueis Gray","TE","CLE",559,3.7,NA,NA,NA,NA,NA,2.75,NA,NA,4.9,7.5,1,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,37,0,NA,NA,0,3.73,3.7
"MICHAELCAMPANARO","Michael Campanaro","WR","BAL",560,3.675,NA,NA,NA,NA,NA,7.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,3,36.75,0,NA,NA,0,3.675,3.675
"DAVIDJOHNSON","David Johnson","TE","SD",561,3.6549992337944,8.62,NA,NA,NA,NA,5.03,NA,NA,2.4,1,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8,37.149992337944,0,NA,NA,0.03,3.235,3.6549992337944
"JALENPARMELE","Jalen Parmele","RB","ARI",562,3.6,-0.16,9.6,NA,NA,NA,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,15.75,0,2.65,20.25,0,NA,NA,0,4.14666666666667,3.6
"CHRISHARPER","Chris Harper","WR","GB",563,3.52298671003653,NA,NA,NA,NA,NA,NA,NA,NA,7.4,NA,3.1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2.97108336721604,35.2298671003653,0,NA,NA,NA,2.875,3.52298671003653
"BROCKOSWEILER","Brock Osweiler","QB","DEN",564,3.4272724506336,2.66,NA,NA,NA,NA,2.93,6.52,3.56,6.16,2.8,3.24,NA,NA,NA,NA,NA,10.4999952104357,6.97970072593856,4.19999991146678,85.6818112658399,0,0,2.99995112395921,0,0,0,0,0,NA,0,0,3.09666666666667,3.4272724506336
"ANDREWSZCZERBA","Andrew Szczerba","TE","ATL",565,3.23,NA,NA,NA,NA,NA,3.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,32.3,0,NA,NA,0,3.23,3.23
"SPENCERWARE","Spencer Ware","RB","SEA",566,3.13492475797969,NA,NA,1,NA,NA,0.75,NA,NA,NA,3.2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.00008397380121,8.00006199437322,0,3.18265002032962,23.3491855854237,0,NA,NA,0,2.19,3.13492475797969
"NILESPAUL","Niles Paul","TE","WAS",567,3.09999629742037,-0.16,NA,NA,NA,NA,5.7,4.7,NA,3.1,1.5,3,0.8,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,2.99997339400063,30.9999629742037,0,NA,NA,0,2.63238095238095,3.09999629742037
"MICKEYSHULER","Mickey Shuler","TE",NA,568,3.075,NA,NA,NA,NA,NA,4.9,NA,NA,NA,NA,3.2,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.875,30.75,0,NA,NA,0,5.03333333333333,3.075
"TYLERCLUTTS","Tyler Clutts","RB","DAL",569,2.85719580260445,0.08,12.6,1,NA,NA,6.8,NA,NA,NA,NA,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.32155074556634,12.8218928331521,0,2.99995746678093,15.7500651928924,0,NA,NA,0,2.99,2.85719580260445
"ANDYTANNER","Andy Tanner","WR","NO",570,2.85,NA,NA,NA,NA,NA,5.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.9,28.5,0,NA,NA,0,2.85,2.85
"EVANROYSTER","Evan Royster","RB","WAS",571,2.81419826134597,NA,7.3,NA,NA,NA,5.48,NA,NA,NA,NA,0.7,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,28.1419826134597,0,0,0,0,NA,NA,0,3.49666666666667,2.81419826134597
"RYANNASSIB","Ryan Nassib","QB","NYG",572,2.78370017131392,NA,NA,NA,NA,NA,NA,-1.32,NA,6.02,2.8,1.54,NA,NA,NA,NA,NA,10.9132501016481,7,4.75951671410246,69.5925042828481,0,0,0,0,0,0,0,0,NA,0,0,1.29142857142857,2.78370017131392
"NICKKASA","Nick Kasa","TE","OAK",573,2.74177587370435,NA,NA,NA,NA,NA,12.3,NA,NA,NA,2,2.8,0.8,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,2.71333165326854,27.4177587370435,0,NA,NA,0,2.98333333333333,2.74177587370435
"MATTHAZEL","Matt Hazel","WR","MIA",574,2.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,2.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,27,0,NA,NA,NA,2.7,2.7
"MIKEMCNEILL","Mike McNeill","TE","CAR",575,2.53344786482965,NA,NA,NA,NA,NA,3.98,NA,NA,NA,NA,2.7,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,25.3344786482965,0,NA,NA,0,1.795,2.53344786482965
"GARRETTCELEK","Garrett Celek","TE","SF",576,2.50000580964222,0.56,NA,NA,NA,NA,5.85,0.3,NA,4.4,NA,2.1,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,2.50004919157118,25.0000580964222,0,NA,NA,0,1.85666666666667,2.50000580964222
"ALBERTWILSON","Albert Wilson","WR","KC",577,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,19,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,2,25,0,NA,NA,0,7.16666666666667,2.5
"WILLIESNEAD","Willie Snead","WR","CLE",577,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,25,0,NA,NA,NA,2.5,2.5
"ERICPAGE","Eric Page","WR","TB",579,2.45921895403741,6.84,NA,NA,NA,NA,3.5,-1.4,NA,12.6,0.5,5.7,1,NA,NA,NA,NA,NA,0,NA,0,0,0,0.5,4.29220788990641,0,4.50006083675264,65.9999816504677,0,NA,NA,2.285,1.42142857142857,2.45921895403741
"WILLIAMPOWELL","William Powell","RB","HOU",580,2.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4.2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.75,19.5,0,1,5,0,NA,NA,NA,2.4,2.45
"KEVINBROCK","Kevin Brock","TE","CIN",581,2.43021586823252,NA,NA,NA,NA,NA,5.55,NA,NA,NA,NA,0.4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,24.3021586823252,0,NA,NA,0,1.7375,2.43021586823252
"DEREKHAGAN","Derek Hagan","WR","TEN",582,2.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,24,0,NA,0,0,2.4,2.4
"DANORLOVSKY","Dan Orlovsky","QB","DET",583,2.39999876309739,2.1,NA,NA,NA,NA,NA,0.04,NA,3.84,2.4,3.32,NA,NA,NA,NA,NA,10.0000159079218,6.00001143118427,4.00003144718793,59.9999690774347,0,0,2,0,0,0,0,0,NA,NA,0,1.67142857142857,2.39999876309739
"MATTHASSELBECK","Matt Hasselbeck","QB","IND",584,2.31754811755369,1.86,NA,NA,NA,NA,2.06,6.92,1.8,9.7,1.6,2.46,NA,NA,NA,NA,NA,7.49995499019623,4.81745673498544,3.00003617948814,57.9387029388423,0,0,0,0,0,0,0,0,NA,NA,0,3.2875,2.31754811755369
"LERONMCCLAIN","LeRon McClain","RB",NA,585,2.31,4.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.3,10,0.05,1.65,8,0.075,NA,NA,0.12,2.31,2.31
"BENHARTSOCK","Ben Hartsock","TE",NA,586,2.3,4.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,19,0.08,NA,NA,0.04,2.3,2.3
"DARRENFELLS","Darren Fells","TE","ARI",587,2.275,NA,NA,NA,NA,NA,4.05,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.4,22.75,0,NA,NA,0,2.275,2.275
"RICHARDGORDON","Richard Gordon","TE","KC",588,2.23,28.94,NA,NA,NA,NA,2.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,23.3,0,NA,NA,0.05,10.39,2.23
"DJWILLIAMS","D.J. Williams","TE","NE",589,2.17698474047644,-0.02,NA,NA,NA,NA,2.8,NA,NA,NA,1.5,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,21.8698474047644,0,NA,NA,0.005,1.29,2.17698474047644
"MARVINMCNUTT","Marvin McNutt","WR","CAR",590,2.15,NA,NA,NA,NA,NA,6.15,NA,NA,NA,NA,4.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.5,21.5,0,NA,NA,0,2.6125,2.15
"MICHAELPALMER","Michael Palmer","TE","PIT",591,2.07083674485537,NA,NA,NA,NA,NA,3.55,3.1,NA,NA,NA,0.9,1,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,1.53084408257019,20.7083674485537,0,NA,NA,0,1.425,2.07083674485537
"JUSTICECUNNINGHAM","Justice Cunningham","TE","STL",592,2.06438501829666,NA,NA,NA,NA,NA,NA,3.7,NA,NA,NA,1.3,1,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,1,20.6438501829666,0,NA,NA,0,1.5,2.06438501829666
"MICHAELHILL","Michael Hill","RB","GB",593,2.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,14.5,0,0.5,6,0,NA,NA,NA,2.05,2.05
"KEVINCONE","Kevin Cone","WR","MIA",594,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,20,0,NA,NA,NA,1.5,2
"DREWSTANTON","Drew Stanton","QB","ARI",595,1.97601770696945,NA,NA,NA,NA,NA,0.84,3.46,1.68,3.52,5,3.14,9,NA,NA,NA,20.73,10.9999157689565,7.0000446266982,4.5,137.299270506708,0,2.08297461100156,2,6.49996108704241,0,0,0,0,0,0,0,5.18,1.97601770696945
"KEVINOZIER","Kevin Ozier","WR","ARI",596,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,17,0,NA,0,0,1.9,1.9
"TYLERTHIGPEN","Tyler Thigpen","QB","BUF",597,1.87,3.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.1,4.1,3,39.5,0.15,0.145,0,0,0,NA,NA,NA,NA,NA,0.01,1.87,1.87
"TJYATES","T.J. Yates","QB","ATL",598,1.86000221690561,1.38,NA,NA,NA,NA,NA,0.359999999999999,1.08,3,1.2,NA,NA,NA,NA,NA,NA,6.09277630716514,4.50004590573839,2.44149881455407,50.0000554226403,0,0,1,0,0,0,0,0,NA,NA,0.07,1.07666666666667,1.86000221690561
"MATTMOORE","Matt Moore","QB","MIA",599,1.84296480365442,2.84,19.98,NA,NA,NA,7.334,1.48,2.64,3.56,1.6,2.14,NA,NA,NA,NA,NA,17.8571428571429,8.03706608117135,8.31862008585062,107.143229166667,0.901255824384765,1.91377688174322,2.49992464823537,3.74781557855902,0,0,0,0,NA,NA,1.29750772746038,3.561,1.84296480365442
"JOSEPHANDERSON","Joseph Anderson","WR","CHI",600,1.84,1.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.3,15,0.06,NA,NA,0.01,1.84,1.84
"PATRICKEDWARDS","Patrick Edwards","WR",NA,601,1.76,-0.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,20,0,NA,NA,0.12,1.76,1.76
"JAMESWILDER","James Wilder Jr","RB","CIN",602,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.5,13.5,0,0.5,4,0,NA,NA,NA,1.75,1.75
"MARCMARIANI","Marc Mariani","WR","TEN",603,1.74,NA,NA,NA,NA,NA,2.78,NA,NA,NA,NA,0.7,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.75962132881567,17.4,0,NA,NA,0,1.245,1.74
"TYRODTAYLOR","Tyrod Taylor","QB","BAL",604,1.71487836664666,1.46,NA,NA,NA,NA,5.68,12.06,NA,3.36,5.2,9.2,NA,NA,NA,NA,NA,9.99995122242183,6.00001039323896,4.25004093578584,61.99996320259,0,1.38255851809337,3.75003104770722,19.9999687472979,0,0,0,0,NA,NA,0,5.28,1.71487836664666
"RICHARDQUINN","Richard Quinn","TE","NO",605,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,17,0,NA,NA,NA,1.7,1.7
"LUKEMCCOWN","Luke McCown","QB","NO",606,1.67516397850648,1.54,NA,NA,NA,NA,NA,NA,NA,4.52,1.2,2.04,NA,NA,NA,NA,NA,7.09407202066155,3.53084408257019,3.76730074695151,41.8790994626619,0,0,0.5,0,0,0,0,0,NA,NA,0,1.32857142857143,1.67516397850648
"KASSIMOSGOOD","Kassim Osgood","WR","SF",607,1.615,NA,NA,NA,NA,NA,3.23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.15,16.15,0,NA,NA,0,1.615,1.615
"ACLEONARD","A.C. Leonard","TE","MIN",608,1.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,15.5,0,NA,NA,NA,1.55,1.55
"MATTHEWMULLIGAN","Matthew Mulligan","TE","CHI",609,1.46450324821947,NA,NA,NA,NA,NA,4.05,1.2,NA,NA,NA,1.5,1,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,1,14.6450324821947,0,NA,NA,0,1.29166666666667,1.46450324821947
"PHILLYBROWN","Philly Brown","WR","CAR",610,1.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.9,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0,14.5,0,NA,0,0,1.45,1.45
"PHILLIPTANNER","Phillip Tanner","RB",NA,611,1.4,NA,NA,NA,NA,NA,NA,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,3.5,5,0,0.5,9,0,NA,NA,0,1.4,1.4
"BRENNANCLAY","Brennan Clay","RB","DEN",612,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,10,0,0.5,2.5,0,NA,NA,NA,1.25,1.25
"JACKDOYLE","Jack Doyle","TE","IND",612,1.25,NA,NA,NA,NA,NA,4.95,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,2.5,12.5,0,NA,NA,0,1.8625,1.25
"EMILIGWENAGU","Emil Igwenagu","TE","PHI",614,1.24,NA,NA,NA,NA,NA,2.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1.5,12.4,0,NA,NA,0,1.24,1.24
"LONNIEPRYOR","Lonnie Pryor","RB","TB",615,1.235,NA,NA,NA,NA,NA,2.26,NA,NA,NA,NA,0.3,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5.4,0,1,6.95,0,NA,NA,0,1.25333333333333,1.235
"BRANDONBARDEN","Brandon Barden","TE","JAX",616,1.20000491543402,NA,NA,NA,NA,NA,3.08,-1.5,NA,NA,5,2.2,0.5,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,1.99997420897048,22.0000491543402,0,NA,NA,0.5,1.256,1.20000491543402
"TEDBOLSER","Ted Bolser","TE","WAS",617,1.2,NA,NA,NA,NA,NA,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.3,12,0,NA,NA,0,1.2,1.2
"ALFONSOSMITH","Alfonso Smith","RB","SF",618,1.15,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,25,0,1.5,12.5,0,NA,NA,1.3,4.275,1.15
"RYANMALLETT","Ryan Mallett","QB","NE",619,1.14797542244625,0.7,NA,NA,NA,NA,0.47,NA,0.68,NA,1.2,6.88,NA,NA,NA,NA,NA,4.99996698062253,2.60000419616699,2.65005695223548,28.9999896685282,0,0,0,-0.120241642948771,0,NA,NA,NA,NA,NA,0,1.41857142857143,1.14797542244625
"CIERREWOOD","Cierre Wood","RB","BAL",620,1.1,NA,NA,NA,NA,NA,NA,NA,NA,1.1,NA,1.1,2.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,11,0,0,0,0,NA,NA,NA,1.175,1.1
"ROBBLANCHFLOWER","Rob Blanchflower","TE","PIT",620,1.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,11,0,NA,NA,NA,1.1,1.1
"DCJEFFERSON","D.C. Jefferson","TE",NA,622,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,10,0,NA,NA,NA,1,1
"JOSHBELLAMY","Josh Bellamy","WR","CHI",622,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,10,0,NA,NA,0,1,1
"SKYEDAWSON","Skye Dawson","WR","TB",622,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,10,0,NA,NA,NA,1.53333333333333,1
"ZACHLINE","Zach Line","RB","MIN",622,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,10,0,NA,NA,NA,1.06666666666667,1
"MATTHEWTUCKER","Matthew Tucker","RB","PHI",626,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,9.5,0,0,0,0,NA,NA,NA,0.95,0.95
"GATORHOSKINS","Gator Hoskins","TE","MIA",627,0.9,NA,NA,NA,NA,NA,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,2,9,0,NA,NA,0,0.9,0.9
"JERONMASTRUD","Jeron Mastrud","TE","CHI",628,0.855297229726694,1.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.95,8.75297229726694,0,NA,NA,0.01,0.705,0.855297229726694
"MATTSLATER","Matt Slater","WR","NEP",629,0.8,NA,NA,NA,NA,NA,NA,0.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,1,8,0,NA,NA,0,0.8,0.8
"COBIHAMILTON","Cobi Hamilton","WR","CIN",630,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.5,7.5,0,NA,NA,NA,0.75,0.75
"JAMARNEWSOME","Jamar Newsome","WR","KC",630,0.75,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,7.5,0,NA,NA,0,1.875,0.75
"RYANWHALEN","Ryan Whalen","WR","CIN",630,0.75,NA,NA,NA,NA,NA,14.05,NA,NA,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.5,7.5,0,NA,NA,0,3.8875,0.75
"REXBURKHEAD","Rex Burkhead","RB","CIN",633,0.72560482032984,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,0.9,2.5,NA,NA,NA,NA,NA,0,NA,0,0,0,0.5,1.5,0,0.5,5.75604820329839,0,NA,NA,0,0.875,0.72560482032984
"JIMMYGAROPPOLO","Jimmy Garoppolo","QB","NE",634,0.64,NA,NA,NA,NA,NA,NA,0.64,NA,12.6,NA,NA,NA,NA,NA,NA,NA,17.5,1,7.5,16,0,0,4,0,0,0,0,0,NA,NA,0,4.41333333333333,0.64
"CHASEREYNOLDS","Chase Reynolds","RB","STL",635,0.55,NA,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,0,NA,0,0,0,1,2.5,0,0.5,3,0,NA,NA,0,0.55,0.55
"TAYLORYATES","Taylor Yates","QB","ATL",636,0.54,NA,NA,NA,NA,NA,0.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.5,1,0.5,11,0,0,0.5,1,0,NA,NA,NA,NA,NA,0,0.54,0.54
