"name","player","pos","team","overallRank","pick","positionRank","projections","projectedPts_accu","projectedPts_cbs1","projectedPts_cbs2","projectedPts_espn","projectedPts_ffn","projectedPts_fp","projectedPts_fs","projectedPts_fftoday","projectedPts_fbg1","projectedPts_fbg2","projectedPts_fbg3","projectedPts_fbg4","projectedPts_fox","projectedPts_nfl","projectedPts_wf","projectedPts_yahoo","projectedPtsMean","projectedPtsMedian","vor","sdPick","sdPts","risk","nextBestAvg","dropOff"
"MARQUESCOLSTON","Marques Colston","WR","NO",73,69.6352023354137,24,152.370701872352,184.43,154.9,151.4,141.3,NA,153.13,146.7,164.9,131.7,142.4,148.5,154.1,174.3,143,NA,138.7,155.490726190476,152.370701872352,-10.9004818883009,10.8065,14.2685224906412,4.35774084160085,150.904833413507,1.46586845884542
"MIKEWALLACE","Mike Wallace","WR","MIA",74,70.8109925508355,25,151.341845207864,129.97,146.6,141.5,147.7,NA,149.2,148.7,154.9,148.3,153.8,153.8,157.6,150,153.4,NA,150.01,151.973888528139,151.341845207864,-11.9293385527896,10.6978,6.80877084645683,3.5546241742522,150.175056203777,1.16678900408675
"CHARLESCLAY","Charles Clay","TE","MIA",75,133.00088282504,13,104.299675478924,120.85,91.7,110.2,109.5,NA,103.89,117.8,113.1,96.6,109.9,96.6,93.6,84.3,110.9,NA,94.29,108.102130952381,104.299675478924,-12.4792322502682,15.387637732871,10.9512578684414,4.52303959853588,101.100000410972,3.19967506795226
"BENTATE","Ben Tate","RB","CLE",76,57.2318200120797,25,198.044956659855,128.98,216.7,195,233.1,NA,204.17,238.4,188.2,186.1,198,195.9,183.5,153.7,164.9,NA,135.4,194.274493506494,198.044956659855,-12.6455184916315,9.8065,32.6376230432317,6.19230187990189,193.570546910534,4.47440974932121
"JULIANEDELMAN","Julian Edelman","WR","NE",77,62.2837024360781,26,150.46782161915,139.52,153.8,149,158.9,NA,153.36,141.3,147.4,135.2,136.7,141.2,143,123,143.8,NA,140.77,150.930326839827,150.46782161915,-12.8033621415031,10.8239,9.00757254685263,3.80196177091814,149.476082632701,0.991738986448922
"EMMANUELSANDERS","Emmanuel Sanders","WR","DEN",78,59.2275216428428,27,149.882290788404,145.67,172.5,165.8,158.1,NA,161.52,140.5,138.9,139.1,150.6,136.5,158.4,102.7,149.9,NA,141.92,151.061633116883,149.882290788404,-13.3888929722495,9.5326,17.0032556190969,4.50390579571465,148.61135556632,1.27093522208406
"BISHOPSANKEY","Bishop Sankey","RB","TEN",79,71.3227702838736,26,196.535447279813,NA,227.6,193.4,172,NA,200.62,244.9,211.6,184,193.8,213,214,120.3,167.1,NA,105.8,197.693885447885,196.535447279813,-14.1550278716733,18.6152,39.7213509724546,7.93734745689976,186.64984516871,9.88560211110297
"TYHILTON","T.Y. Hilton","WR","IND",80,63.0699617475337,28,149.069874476999,49.38,139.5,139.1,156.9,NA,149.67,136.5,165,146.1,137.8,145.8,155,135.7,148.5,NA,140.56,145.145937229437,149.069874476999,-14.2013092836546,11.0652,27.1833656007606,5.75610966255405,145.408956218036,3.66091825896268
"KENDALLWRIGHT","Kendall Wright","WR","TEN",81,67.5767767263942,29,148.152836655641,140.83,153.1,149.1,148.3,NA,149.24,138.2,149.1,147.5,138.6,149.8,152,134.8,153.8,NA,142.59,149.286018398268,148.152836655641,-15.1183471050125,8.1326,6.06197969331783,3.18597036399114,142.546120084199,5.60671657144178
"ANTONIOGATES","Antonio Gates","TE","SD",82,152.5,14,101.430261674306,88.77,109.1,120.6,95.2,NA,107.51,100.3,100.8,93,112.4,94.8,106.1,76.2,96,NA,84.3,101.288654761905,101.430261674306,-15.3486460548861,12.6,11.7456785600137,4.29267620097087,100.70610757794,0.72415409636605
"LADARIUSGREEN","Ladarius Green","TE","SD",83,134.61483880687,15,100.769739147638,NA,106.1,119.5,90,NA,105.32,117.1,98.2,104,97.6,95.8,82.5,69.8,104,NA,86.8,93.3846904761905,100.769739147638,-16.0091685815547,11.6326,13.6859212706212,4.38920125745878,99.3339532521201,1.43578589551748
"HEATHMILLER","Heath Miller","TE","PIT",84,144.2,16,100.642476008243,75.65,115.7,114.5,87.4,NA,107.54,105.5,111,90.3,109,91.3,89.6,88,95.8,NA,97.6,100.349845238095,100.642476008243,-16.1364317209495,10.7,12.1244610846588,4.11841842510051,97.6426042975641,2.99987171067863
"PHILIPRIVERS","Philip Rivers","QB","SD",85,104.343990336219,14,351.495883608232,323.43,313.38,323.64,317.38,NA,312.914,296.8,312.66,311,304,310.32,324.9,325.92,322.02,NA,300.43,349.946698484849,351.495883608232,-16.1400617621994,12.8239,9.29774494342403,4.0584241707001,340.081246417525,11.4146371907078
"DELANIEWALKER","Delanie Walker","TE","TEN",86,153.9,17,98.0254304959974,63.14,97.1,107.2,100.8,NA,101.41,111.1,105.8,96.6,91.1,96.8,100.6,76.2,100.8,NA,97.4,98.4519761904762,98.0254304959974,-18.7534772331949,15.7,12.5443751459448,4.72718487014564,92.43434756494,5.59108293105739
"DWAYNEALLEN","Dwayne Allen","TE","IND",87,156.3,18,97.2597780991309,116.18,95.1,108.2,66.1,NA,94.67,109.7,102.3,94.8,105.2,83.7,97.2,53,100.2,NA,68.7,94.9535952380952,97.2597780991309,-19.5191296300615,18.3,18.3127343701013,5.63213030280538,87.2618495554349,9.99792854369595
"TRENTRICHARDSON","Trent Richardson","RB","IND",88,75.2720958324945,27,190.605646541254,170.49,233,151,234.7,NA,201.98,218.9,217.2,191.9,196,188.3,174,117,157.2,NA,143.7,194.00144047619,190.605646541254,-20.0848286102321,15.9478,35.0998254668339,7.14637818886372,180.978303225389,9.62734331586563
"REGGIEWAYNE","Reggie Wayne","WR","IND",89,87.1497483390376,30,142.665075780431,151.41,131.7,142.4,158.8,NA,138.79,161.6,124,130.6,130,133,151.6,137.2,142.2,NA,114.56,144.007042207792,142.665075780431,-20.606107980222,15.213,13.3115585567127,4.75356041023979,141.7467864897,0.918289290731593
"WESWELKER","Wes Welker","WR","DEN",90,78.0264143346084,31,142.427164387967,181.12,133.7,141.6,126.4,NA,130.45,135.1,115.9,142.6,136.5,156.5,143.6,142.2,148.4,NA,114.2,144.342738095238,142.427164387967,-20.8440193726867,15.7239,16.7550654469587,5.17628075297031,140.883188848381,1.54397553958589
"JEREMYMACLIN","Jeremy Maclin","WR","PHI",91,75.7027078719549,32,141.066408591433,127.65,146,142.7,142.1,NA,146.47,178.6,160.2,128.3,122.3,146.4,142.3,112.2,139.2,NA,118.4,141.617217532468,141.066408591433,-22.2047751692205,11.5152,17.2601610780305,4.75487779525984,139.362637952517,1.70377063891553
"ERICDECKER","Eric Decker","WR","NYJ",92,78.011103281659,33,140.699969105329,89.35,135.1,144.8,143.5,NA,137.97,181.8,132.5,142.8,132.2,143.5,146,141.7,146.7,NA,137.7,141.320711038961,140.699969105329,-22.5712146553246,10.9978,18.8127679346405,4.86108982315702,137.560331400215,3.13963770511333
"JAYCUTLER","Jay Cutler","QB","CHI",93,84.1475236561305,15,344.779560939357,307.53,348.18,323.88,298.12,NA,321.654,331.94,320.06,307.68,309.6,299.78,310.5,318.74,320.54,NA,293.52,344.811571861472,344.779560939357,-22.8563844310753,11.3652,14.4590751851144,4.44099158059362,331.587292092334,13.1922688470226
"GOLDENTATE","Golden Tate","WR","DET",94,79.107600161063,34,138.025306799706,150.21,160.8,148.5,157.1,NA,148.89,131,120.1,123.7,136.8,142.1,121.1,111.1,139.1,NA,122.37,139.458446969697,138.025306799706,-25.2458769609474,9.6826,15.4005827098262,4.35092496879217,136.981891383089,1.04341541661645
"SAMMYWATKINS","Sammy Watkins","WR","BUF",95,101.131044896316,35,137.095356000725,NA,127.7,134.5,124.5,NA,132.84,151.9,124.6,133.3,129.6,135.3,127,144.9,139.1,NA,127.74,135.492122044622,137.095356000725,-26.1758277599285,10.4565,8.10655448640331,3.66497880162245,132.898839966204,4.19651603452132
"TERRANCEWILLIAMS","Terrance Williams","WR","DAL",96,86.0777733038051,36,136.868426765454,111.76,150.5,145.9,142.9,NA,141.73,130.6,120.1,128.5,140.5,142.9,141.9,108.2,138.7,NA,131.67,137.364458874459,136.868426765454,-26.4027569951992,8.0913,12.8885399304367,3.90503140698269,127.903023851151,8.96540291430318
"STEVANRIDLEY","Stevan Ridley","RB","NE",97,96.1096738473928,28,182.694043796166,204.33,220.6,166.4,217.1,NA,193.78,171.2,183.3,192.5,168,160.5,175.1,154.2,127.4,NA,131.94,183.382377705628,182.694043796166,-27.9964313553205,15.3065,28.176608459602,6.3400387471881,178.018675170705,4.67536862546075
"JAREDCOOK","Jared Cook","TE","STL",98,168.2,19,87.6089170307492,138.38,85.7,79.4,81.1,NA,83.35,96.7,94,87.5,102.5,81.2,85.3,70.8,93.1,NA,81.2,91.944380952381,87.6089170307492,-29.1699906984431,17.2,16.1090350220198,5.27436905653098,86.5128796209421,1.09603740980712
"ERICEBRON","Eric Ebron","TE","DET",99,166.7,20,86.9147820801206,NA,91.7,106,78.2,NA,90.09,82.8,75.7,79.2,84.7,85,72.5,78.5,87.2,NA,78.1,86.3134082584083,86.9147820801206,-29.8641256490717,20.7,8.73697902962475,4.88779057679688,85.8365792112865,1.07820286883413
"TYLEREIFERT","Tyler Eifert","TE","CIN",100,161.6,21,86.1109771617635,32.41,88.2,69.3,77.5,NA,80.21,92.1,87.3,94.5,96,94.1,110.1,76.1,101,NA,66.6,85.6677023809524,86.1109771617635,-30.6679305674288,19.7,19.0384565123758,5.86705787980111,84.8484132565208,1.2625639052427
"TRAVISKELCE","Travis Kelce","TE","KC",101,156.9,22,85.5621812608095,NA,91.3,100.1,69.2,NA,87.8,66.5,85.7,84.6,101,71.3,100,32.7,91.4,NA,85.3,78.2142857142857,85.5621812608095,-31.2167264683828,19.7,18.7115109231094,5.83239655367545,81.941704536208,3.62047672460156
"SHANEVEREEN","Shane Vereen","RB","NE",102,39.9994161465673,29,179.262562654612,227.97,228.3,202.1,181.7,NA,200.02,135.9,175.8,144.5,163,174.5,187.5,153.6,170.1,NA,137.9,183.357786796537,179.262562654612,-31.4279124968749,11.2391,29.8629218170384,6.05980894839923,174.320990876577,4.94157177803484
"BENROETHLISBERGER","Ben Roethlisberger","QB","PIT",103,119.469861083149,16,335.382931895693,245.12,330.04,324.14,287.96,NA,310.462,311.24,304.08,294.52,307.2,289.5,309,329.56,309.96,NA,268.28,336.39410952381,335.382931895693,-32.2530134747391,12.7565,23.3945134419764,5.54529517609267,325.065974150638,10.3169577450545
"GARRETTGRAHAM","Garrett Graham","TE","HOU",104,164.3,23,84.134645252232,88.27,86.3,83.1,74.3,NA,83.82,112.4,90.7,83,79.6,76.8,97.6,73.1,93.2,NA,78.3,86.4335357142857,84.134645252232,-32.6442624769603,17.9,10.4519607761383,4.7536259135738,77.6674611497025,6.4671841025295
"MAURICEJONESDREW","Maurice Jones-Drew","RB","OAK",105,78.3130360378498,30,176.774787686799,177.94,201.6,177.3,159.7,NA,181.61,169.9,186,176.1,176,162.2,180.5,153.8,151,NA,131.4,178.88291991342,176.774787686799,-33.9156874646877,14.0391,17.4701153464933,5.06195783522791,171.504468921216,5.27031876558308
"RUEBENRANDLE","Rueben Randle","WR","NYG",106,96.6157942419972,37,128.929253166953,109.68,132.8,140.2,106.1,NA,125.9,118.8,119.9,129,142.2,135.6,110.8,107.7,135.8,NA,134,126.786547619048,128.929253166953,-34.3419305937003,10.2616609159389,12.6237181266321,4.12188097068457,126.792790015364,2.13646315158948
"CECILSHORTS","Cecil Shorts","WR","JAC",107,119.679041675055,38,126.876794535349,200.39,NA,107.8,130.8,NA,115.14,151.3,119.4,112.6,128.6,131.5,124,132.7,120.2,NA,118.8,133.217898767899,126.876794535349,-36.3943892253045,16.9391,23.8153297430296,6.06191384404956,125.60446546698,1.2723290683689
"DWAYNEBOWE","Dwayne Bowe","WR","KC",108,106.393748741695,39,126.708785495378,135.19,122.2,120.1,114.7,NA,122.67,133,138.2,115.8,119.9,134.6,96.9,122.6,128.3,NA,122,127.037869047619,126.708785495378,-36.562398265275,11.2978,10.6081205676605,4.02512431833588,124.267014171126,2.4417713242519
"COBYFLEENER","Coby Fleener","TE","IND",109,135.85,24,79.7487638201839,113.28,86.3,67.2,80.7,NA,77.29,61.5,75.5,83,82.8,75.1,89.1,64.4,82.1,NA,71.5,83.1993333333333,79.7487638201839,-37.0301439090084,8.4,12.7630093294198,3.92655994159575,73.1974491700962,6.55131465008772
"BRANDINCOOKS","Brandin Cooks","WR","NO",110,86.6385141936783,40,124.500145438581,NA,131.9,138.1,103,NA,124,120.5,107.5,135.1,140.7,122.2,105,17.7,146.4,NA,121.09,120.835009157509,124.500145438581,-38.7710383220718,12.7239,32.6751002195705,6.52550305827237,123.931735974444,0.568409464137233
"FREDJACKSON","Fred Jackson","RB","BUF",111,81.6450271793839,31,171.867194066355,166.94,194.1,170.6,147.5,NA,172.07,217.3,174.8,161.3,183,169.4,190.5,104.2,145.6,NA,124.2,172.698987012987,171.867194066355,-38.8232810851317,12.2891,28.8297064150508,6.06876431138364,168.975846232002,2.89134783435259
"BRIANHARTLINE","Brian Hartline","WR","MIA",112,132.575589459085,41,124.033882903671,152.41,109.2,120.4,102.4,NA,115,130,134.2,119.4,125.6,128.3,117,117.1,127.8,NA,117.5,125.320630952381,124.033882903671,-39.2373008569821,13.5456739006123,12.0720450164469,4.4339952429031,123.34870642039,0.685176483281097
"ANQUANBOLDIN","Anquan Boldin","WR","SF",113,118.663086370042,42,123.829589045217,126.76,117.9,113.6,136.3,NA,119.55,115,114.5,120.2,129.7,119.5,124.5,122.5,124.7,NA,106.98,125.056051948052,123.829589045217,-39.441594715436,12.3565,7.41588394025855,3.8061715881405,122.363325258288,1.46626378692937
"LAMARMILLER","Lamar Miller","RB","MIA",114,80.5548922891081,32,171.141743776077,113.81,182.2,161.5,111.3,NA,156.55,181.1,161.9,191.9,191.4,188.3,145.7,146.7,149.5,NA,130.9,167.49250974026,171.141743776077,-39.5487313754098,13.1478,27.1050908401088,5.98283231711756,164.534347603564,6.60739617251255
"ANDYDALTON","Andy Dalton","QB","CIN",115,122.034487618281,17,327.791652288975,302.06,312.06,305.62,295.98,NA,299.14,292.36,291.2,300.36,309.4,300.24,296,299.86,310.2,NA,278.4,331.238847402597,327.791652288975,-39.8442930814567,12.8826,8.7947841685529,4.01172677607041,316.248263773171,11.5433885158044
"KELVINBENJAMIN","Kelvin Benjamin","WR","CAR",116,96.3916045902959,43,122.867823795563,NA,140.4,144.9,102.5,NA,128.77,169.4,119.4,107.4,127.3,118.1,117.8,98.8,123.8,NA,119.5,125.575745920746,122.867823795563,-40.4033599650904,12.0652,18.8972852479818,4.99050585429646,121.194418375793,1.67340541976967
"MARCEDESLEWIS","Marcedes Lewis","TE","JAC",117,179.7,25,75.5861584792212,68.48,83.1,91.1,56,NA,79.18,81.3,78.6,72,71.8,72.2,62.5,69.2,78,NA,78.1,76.8656666666667,75.5861584792212,-41.1927492499711,22.2,8.89660560038441,5.07398818395037,70.2380127267731,5.34814575244802
"DEANDREHOPKINS","DeAndre Hopkins","WR","HOU",118,110.835373464868,44,121.858826721013,107.89,111.8,112.2,133.8,NA,116.66,124.4,116.5,127.2,132.4,122.9,127,103.4,137.8,NA,117.5,123.11563961039,121.858826721013,-41.4123570396404,10.0652,10.2290432506748,3.8458375503271,118.957611353542,2.90121536747087
"MIKEEVANS","Mike Evans","WR","TB",119,101.669277229716,45,120.530010030574,NA,123.3,133.6,113.2,NA,120.87,109.4,111.8,116.4,128,123.5,109.4,113.4,125.6,NA,118.9,121.60188977689,120.530010030574,-42.7411737300798,11.8739,7.57119744619243,3.76817592479872,117.275160031374,3.25484999919914
"STEVENJACKSON","Steven Jackson","RB","ATL",120,82.5658043084357,33,166.809948687928,170.91,195.5,139.4,201,NA,171.47,112.8,160,162,164.7,181.3,170.4,155.3,146.5,NA,148.1,170.144572510823,166.809948687928,-43.8805264635588,13.9326,22.6463763202761,5.59870363827205,161.189504599657,5.62044408827046
"ALEXSMITH","Alex Smith","QB","KC",121,148,18,322.340296012301,306.42,308.96,274.86,260.58,NA,285.194,157.82,310.66,292.18,298.8,293.36,305.6,292.24,307.74,NA,305.58,315.587360822511,322.340296012301,-45.2956493581305,18.8,39.504088345107,7.93516887704933,304.597613630679,17.742682381622
"RILEYCOOPER","Riley Cooper","WR","PHI",122,111.350835514395,46,117.385212676511,126.75,113.9,126.6,121.6,NA,117.07,121.4,NA,110.8,109.9,117.7,120.4,87.2,138.7,NA,99.9,119.329898851149,117.385212676511,-45.8859710841427,11.4913,12.8557878315267,4.28524850272113,117.156075899607,0.229136776903218
"MYCHALRIVERA","Mychal Rivera","TE","OAK",123,181,26,70.8087398609712,NA,80.5,83.8,66.8,NA,76.07,80,67.1,45.8,63.2,57.3,72.2,39,70.9,NA,60,69.6749400599401,70.8087398609712,-45.9701678682211,12,13.3656502906633,4.39670856134417,68.6852138904759,2.12352597049534
"GREGJENNINGS","Greg Jennings","WR","MIN",124,134.483838676919,47,117.165107386238,90.11,97.3,108.9,112.4,NA,105.92,146.9,110.9,104,130,116.5,136.5,138.8,117.7,NA,119.2,119.724048701299,117.165107386238,-46.1060763744152,12.1621940479237,16.2915743915021,4.72520566687242,115.861022206488,1.30408517974975
"DOUGBALDWIN","Doug Baldwin","WR","SEA",125,138.6,48,117.147044412977,136.64,106.2,128.7,94.8,NA,110.39,130.7,105.1,112.1,119.1,104.2,112,105.7,123.4,NA,102.9,116.916735930736,117.147044412977,-46.1241393476766,20.9,12.2103628524713,5.27859333625612,113.933289613974,3.21375479900311
"SCOTTCHANDLER","Scott Chandler","TE","BUF",126,223.5,27,69.6672855925751,67.56,81.6,86.3,64.3,NA,76.79,92.7,73.8,57.2,53,52.1,51.1,64.5,63.9,NA,70.9,69.4591428571429,69.6672855925751,-47.1116221366172,50.5,12.923601652416,8.6945619148614,67.7031421883766,1.96414340419847
"PIERRETHOMAS","Pierre Thomas","RB","NO",127,68.6708073283672,34,162.258746519201,184.26,193.9,172,154.3,NA,169.09,191.6,148.3,141.2,139,145.3,172.6,125.5,140.3,NA,119.4,161.948341991342,162.258746519201,-48.4317286322859,8.5826,23.850018695134,5.12256203885463,157.991187419203,4.26755909999727
"JUSTINHUNTER","Justin Hunter","WR","TEN",128,97.6402758204147,49,114.575,NA,130,132.8,104.8,NA,118.56,97.4,93.8,90.4,113.2,116.1,116.1,86.2,127.3,NA,118.79,114.195960705961,114.575,-48.6961837606533,10.0739,15.3699001548231,4.39183026765821,111.700769351161,2.87423064883933
"ZACHMILLER","Zach Miller","TE","SEA",129,217.5,28,67.7031421883766,158.87,78.6,56.3,51.8,NA,34.815,73.4,71.1,67.8,69.8,43.6,71,60.4,77.3,NA,56.3,70.4333452380952,67.7031421883766,-49.0757655408157,26.5,28.7854452810352,7.6677691998971,67.0142109415785,0.688931246798148
"ZACHMILLER","Zach Miller","TE","SEA",129,217.5,28,67.7031421883766,158.87,78.6,56.3,51.8,NA,34.815,73.4,71.1,67.8,69.8,43.6,71,60.4,77.3,NA,56.3,70.4333452380952,67.7031421883766,-49.0757655408157,26.5,28.7854452810352,7.6677691998971,66.2749238631514,1.42821832522519
"TAVONAUSTIN","Tavon Austin","WR","STL",131,141.4,50,113.291579227947,34.29,84.1,64.8,100.3,NA,102.25,80.9,132.1,123.8,107.3,120.3,121.5,113.1,127.9,NA,90.05,111.253994588745,113.291579227947,-49.979604532706,23.8,27.3897822550312,7.21511270860761,109.709300972835,3.58227825511243
"LEVINETOILOLO","Levine Toilolo","TE","ATL",132,208.2,30,66.3252796947803,NA,71.3,74.2,NA,NA,56.07,41.6,62.1,67.4,82.4,52.9,45,78.8,73.7,NA,76.7,66.6925793650794,66.3252796947803,-50.453628034412,37.3,13.5432052459281,7.27063215597109,64.3922803282976,1.93299936648275
"AUSTINSEFERIANJENKINS","Austin Seferian-Jenkins","TE","TB",133,184.9,31,66.2245680315226,NA,82.9,77.7,62.5,NA,66.14,8,27.3,61.4,79.3,56.4,NA,NA,68.9,NA,46.4,60.5099090909091,66.2245680315226,-50.5543396976697,25,22.9307162002094,6.87780199957275,61.925337854863,4.29923017665952
"DEANGELOWILLIAMS","DeAngelo Williams","RB","CAR",134,122.328605006464,35,160.120262680114,130.39,171.8,144.1,172.2,NA,160.25,191.2,164.2,164.5,138.4,162.4,188,143.1,139.1,NA,89.8,160.461819264069,160.120262680114,-50.5702124713726,16.0543,26.1243319279426,6.2068545436047,149.87874518348,10.241517496634
"KENNYSTILLS","Kenny Stills","WR","NO",135,136.2,51,110.109959474374,113.28,108.5,107.7,90.1,NA,106.24,102.8,115.3,100.7,113.2,114.4,111.2,119.5,113.9,NA,105.4,110.616872294372,110.109959474374,-53.1612242862793,21.3,7.49330675695625,4.82365182154379,109.230262447576,0.879697026797686
"RODSTREATER","Rod Streater","WR","OAK",136,157,52,109.308642471296,136.42,113.3,111.1,90.6,NA,103.85,132.5,94.9,119.3,106,85.6,123.8,92.9,109.5,NA,93.89,110.42012987013,109.308642471296,-53.9625412893575,23.7,15.8101334870747,5.97620455329963,109.029180584252,0.279461887044263
"JARRETTBOYKIN","Jarrett Boykin","WR","GB",137,136.448439702033,53,109.151882423857,69.83,127.6,113.7,102,NA,114.85,112.4,113.3,90.6,104.6,109.9,117,90.2,109.1,NA,111.5,109.599689393939,109.151882423857,-54.1193013367965,13.0152,14.376920454612,4.61848407334513,108.620635973828,0.531246450028732
"JACEAMARO","Jace Amaro","TE","NYJ",138,180.5,32,62.5599926250726,NA,87.6,82.8,61.8,NA,67.2,89.4,18.6,40.4,59,58.3,57,35,61,NA,43.2,60.7344755244755,62.5599926250726,-54.2189151041197,14,20.8034267394236,5.41092834707462,61.1905987458138,1.3693938792588
"STEVESMITH","Steve Smith","WR","BAL",139,132.591272397826,54,108.906478744646,106.77,100.1,107.6,108.8,NA,105.57,103.1,107.5,104.6,106,108.2,122,118.3,112.1,NA,90.6,110.153321428571,108.906478744646,-54.3647050160071,12.8739,7.46209895934923,3.86945958798439,108.241890443976,0.664588300670047
"KNOWSHONMORENO","Knowshon Moreno","RB","MIA",140,100.22098852426,36,155.862112158293,174.75,178.4,158,173.2,NA,166.04,203.6,158.4,112.8,106.9,112.6,159.5,169.5,123.2,NA,106,153.219996753247,155.862112158293,-54.8283629931937,15.5652,31.6063741397797,6.73284158738016,143.823225893113,12.0388862651795
"HAKEEMNICKS","Hakeem Nicks","WR","IND",141,123.037205556674,55,108.33479320301,124.46,117.1,118.3,109.5,NA,109.24,67.1,86.6,109.2,85.8,108.3,112.5,93.1,125.5,NA,99.3,107.27869047619,108.33479320301,-54.9363905576434,12.4326,16.5525186158322,4.78338507832912,107.837120833189,0.497672369821018
"JAMESJONES","James Jones","WR","OAK",142,141.9,56,108.148987684942,28.13,97.6,100.7,111.7,NA,105.63,166.2,119,100.8,118.2,114,117,132.2,111.1,NA,88.6,108.672498917749,108.148987684942,-55.1221960757109,24.3,29.4991668349471,7.49516523857784,106.646315085415,1.50267259952771
"TIMWRIGHT","Tim Wright","TE","TB",143,171.8,33,61.2906830846535,NA,62.6,36.4,76.3,NA,57.96,50,65,66.8,55.5,62.2,71,52.4,76.1,NA,41.5,60.6731468531469,61.2906830846535,-55.4882246445388,27.9,12.271669269772,6.0750413890866,60.1038281754173,1.18685490923617
"JERMAINEGRESHAM","Jermaine Gresham","TE","CIN",144,219.3,34,61.0905144069741,89.86,77.7,57,56.8,NA,61.61,93.9,58.2,57.7,65.6,55.5,51.8,52.6,68.7,NA,44.8,64.0970714285714,61.0905144069741,-55.6883933222182,35.2,14.3403240916984,7.11815458713023,58.792223257903,2.29829114907111
"MARKUSWHEATON","Markus Wheaton","WR","PIT",145,124.695178175961,57,107.525253981435,56.72,97.6,102.1,102.6,NA,103.18,117.1,113.6,111.1,127.6,108,113.9,97.8,123.5,NA,111.71,106.972738095238,107.525253981435,-55.7459297792179,10.4326,16.8235066610272,4.58641442799855,103.551038100791,3.97421588064425
"RYANTANNEHILL","Ryan Tannehill","QB","MIA",146,138.3,19,310.15623153404,237.93,294.58,293.56,269.18,NA,280.618,253.04,272.7,276.6,301,280.2,284,292.08,302.82,NA,276.82,312.763972727273,310.15623153404,-57.4797138363917,10.85,17.9906312541577,4.75725132570184,295.231854322917,14.9243772111231
"DANNYAMENDOLA","Danny Amendola","WR","NE",147,130.844845983491,58,105.767376189394,114.61,91.3,86,113.7,NA,96.89,124.5,107.8,104.7,75.3,104.3,113.2,136.1,120.7,NA,36.27,104.47850974026,105.767376189394,-57.5038075712593,16.0739,24.6759662513864,6.05551707314093,101.165331081181,4.6020451082131
"BRENTCELEK","Brent Celek","TE","PHI",148,NA,35,59.1171419438606,58.58,82,65.1,53.5,NA,66.55,75.7,61.6,47.4,65,47.5,40.9,34.2,69,NA,48.8,59.8676666666667,59.1171419438606,-57.6617657853317,NA,13.5345743061373,4.57515113996174,57.7837638158354,1.33337812802518
"OWENDANIELS","Owen Daniels","TE","BAL",149,184.3,36,58.4673045719453,71.06,65.4,56.3,58.7,NA,56.05,58.5,39,61.5,66.5,64.4,12.5,48.4,65.2,NA,35.6,56.6771666666667,58.4673045719453,-58.311603157247,15.2,15.7758706591727,5.01334883852854,57.0501292289059,1.4171753430394
"BRANDONMYERS","Brandon Myers","TE","TB",150,215,37,57.1002230597255,102.3,NA,53.6,NA,NA,40.09,93.8,53,28.9,20.4,56.6,36.5,67.5,63.2,NA,61.8,58.9324945054945,57.1002230597255,-59.6786846694668,48,24.1920912915896,9.6070728683118,56.6898472412329,0.410375818492589
"JERMICHAELFINLEY","Jermichael Finley","TE",NA,151,NA,38,57.0000353980863,NA,65.2,NA,NA,NA,50.68,NA,54.8,NA,16.4,NA,NA,NA,58.1,NA,NA,46.1109523809524,57.0000353980863,-59.778872331106,NA,19.0030650159389,5.73464156363004,55.9197132299196,1.08032216816675
"RICHARDRODGERS","Richard Rodgers","TE","GB",152,182.7,39,56.3796590843795,NA,84.9,94.8,NA,NA,63.63,40.3,48.6,37.4,47.4,55.4,33,NA,NA,NA,61.5,57.0281111111111,56.3796590843795,-60.3992486448128,29.1,20.2068316555455,7.05171199119023,53.6298953646724,2.74976371970708
"ANDREWQUARLESS","Andrew Quarless","TE","GB",153,NA,40,55.4597673754597,83.68,71.7,NA,58.3,NA,45.99,66.9,37.1,36.1,21.9,64.8,53,69.8,80.1,NA,18,56.8593456543457,55.4597673754597,-61.3191403537326,NA,21.2562819673837,6.21239376552455,50.3950236894875,5.06474368597217
