"name","player","pos","team","overallRank","pick","positionRank","projections","projectedPts_accu","projectedPts_cbs1","projectedPts_cbs2","projectedPts_espn","projectedPts_ffn","projectedPts_fp","projectedPts_fs","projectedPts_fftoday","projectedPts_fbg1","projectedPts_fbg2","projectedPts_fbg3","projectedPts_fbg4","projectedPts_fox","projectedPts_nfl","projectedPts_wf","projectedPts_yahoo","projectedPtsMean","projectedPtsMedian","vor","sdPick","sdPts","risk","nextBestAvg","dropOff"
"TRINDONHOLLIDAY","Trindon Holliday","WR","NYG",587,NA,298,-3.68,-5.36,NA,NA,NA,NA,NA,-2,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.68,-3.68,-126.363272064904,NA,2.3758787847868,2.40576272337786,NA,NA
"JUSTINFORSETT","Justin Forsett","RB","BAL",588,NA,97,27.4885051761701,9.48,42,28.7,45,NA,26.66,34.5,NA,11.2,12.5,16.1,4.5,15.7,NA,NA,29.85,22.9705952380952,27.4885051761701,-126.886537260283,NA,13.2989592609438,4.95872959673048,26.6893033733911,0.79920180277902
"DANHERRON","Dan Herron","RB","IND",589,NA,98,27.3686067467822,-0.02,NA,36,NA,NA,17.4,34.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.255,27.3686067467822,-127.006435689671,NA,16.8651988821162,5.7922391213709,25.4772896496177,1.89131709716446
"JASONSNELLING","Jason Snelling","RB",NA,590,NA,99,26.01,53.22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.01,26.01,-128.365042436453,NA,NA,NA,24.1722849716205,1.83771502837949
"DUJUANHARRIS","DuJuan Harris","RB","GB",591,194,100,24.9445792992354,NA,31.5,43.4,NA,NA,27.21,42.7,26.7,9.2,20.5,12.7,12.5,2.6,NA,NA,29.21,20.7993406593407,24.9445792992354,-129.430463137218,2,13.3161220808735,3.61675448043725,23.0747538967907,1.8698254024447
"ISAIAHCROWELL","Isaiah Crowell","RB","CLE",592,188.7,101,23.3999906440056,NA,53.5,25.7,17.3,NA,33.5,11.8,NA,15.6,9.5,24.8,17.5,NA,NA,NA,26.85,23.345,23.3999906440056,-130.975051792448,10.1,12.8555316671246,4.47093395281868,22.5647173377091,0.835273306296461
"JOSEPHRANDLE","Joseph Randle","RB","DAL",593,174,102,22.7495171495759,21.92,31,18,31.7,NA,24.9,27.8,19.3,3,12.5,19,21.5,3.6,25,NA,25.06,20.2457142857143,22.7495171495759,-131.625525286877,14,8.84773566363883,4.43976580904141,22.2486379048624,0.500879244713516
"RONNIEBROWN","Ronnie Brown","RB","HOU",594,NA,103,22.3799175258424,-0.02,NA,NA,30.4,NA,30.4,7.9,NA,NA,8,19.6,1,5.2,46.6,NA,19.32,16.812,22.3799175258424,-131.995124910611,NA,15.2603218256439,5.41714365540588,21.6584592049107,0.721458320931674
"DENNISJOHNSON","Dennis Johnson","RB","HOU",595,NA,104,22.1173582838824,NA,22.2,NA,NA,NA,16.66,NA,NA,NA,NA,NA,NA,NA,41.9,NA,NA,10.095,22.1173582838824,-132.257684152571,NA,13.2654890599631,4.95090686627136,21.1174094202131,0.999948863669218
"DANIELHERRON","Daniel Herron","RB","IND",596,NA,105,21.199560125939,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,14.2,19.5,28.6,NA,NA,28.44,21.568,21.199560125939,-133.175482310514,NA,6.17491052566756,3.29368094447441,20.7834336742399,0.416126451699121
"LACHESEASTRUNK","Lache Seastrunk","RB","WAS",597,NA,106,21.0352587144873,NA,25.9,NA,NA,NA,28.17,NA,8.1,19.1,6.5,26.8,7.5,NA,24.2,NA,NA,16.2522222222222,21.0352587144873,-133.339783721966,NA,9.43242725540841,4.05503506235107,20.5157450591552,0.519513655332034
"ANTHONYDIXON","Anthony Dixon","RB","BUF",598,NA,107,20.5316086339925,-0.02,27.6,32.8,NA,NA,30.2,5.1,NA,23.8,3.5,13.4,1.5,NA,NA,NA,9.79,14.739,20.5316086339925,-133.843433802461,NA,12.6988696347352,4.81847530307246,20.4561557705055,0.075452863487083
"STORMJOHNSON","Storm Johnson","RB","JAC",599,181,108,20.4998814843179,NA,33.7,10.7,15.6,NA,20.7,5.4,NA,11.2,25.5,26.5,NA,NA,NA,NA,13.39,18.0411111111111,20.4998814843179,-133.875160952135,20.1,9.13461274493889,5.15709650840996,20.3909589284475,0.108922555870443
"JOHNKUHN","John Kuhn","RB","GB",600,NA,109,20.412430056693,23.1,38.2,14.1,NA,NA,21.64,NA,8.1,14.6,21.5,10,29.5,16.6,NA,NA,18.67,19.3327272727273,20.412430056693,-133.96261237976,NA,8.6804447937984,3.87928003445184,19.9377528943159,0.47467716237708
"DIONLEWIS","Dion Lewis","RB","CLE",601,NA,110,20.3694878002021,19.54,24.9,NA,NA,NA,13.64,NA,16.6,22.6,32,8.2,3.5,NA,NA,NA,NA,15.5622222222222,20.3694878002021,-134.005554636251,NA,9.2060628314792,4.00212866137213,19.3161643098004,1.05332349040165
"ANTHONYSHERMAN","Anthony Sherman","RB","KC",602,NA,111,19.5060179884297,28.42,20.2,17.1,NA,NA,18.65,NA,NA,12.3,9.5,9.4,NA,14.2,NA,NA,16.39,16.1644444444444,19.5060179884297,-134.869024448024,NA,5.94245950764496,3.2393519710695,19.0939380203089,0.412079968120771
"CHARLESSIMS","Charles Sims","RB","TB",603,184.4,112,19.1263106311712,NA,43,NA,12.9,NA,27.66,15.7,NA,NA,15,8.9,16,NA,43,NA,15.48,19.124,19.1263106311712,-135.248731805282,9.2,12.921114503014,4.37770863827625,18.9956351934124,0.13067543775874
"MIKELLESHOURE","Mikel Leshoure","RB","DET",604,NA,113,19.0615654094467,NA,41.2,NA,NA,NA,17.78,NA,11.5,3.5,0.5,6.3,4,9.3,43,NA,NA,12.0690909090909,19.0615654094467,-135.313477027007,NA,16.0531059646136,5.60243494287071,18.7073948378036,0.354170571643056
"FOZZYWHITTAKER","Fozzy Whittaker","RB","CAR",605,NA,114,18.9297049773782,20.38,NA,NA,NA,NA,NA,26.3,NA,NA,3.5,5.9,NA,NA,39.8,NA,14.9,13.2297777777778,18.9297049773782,-135.445337459075,NA,13.5260957658397,5.01181645020502,17.4366499690367,1.49305500834146
"JACKIEBATTLE","Jackie Battle","RB","TEN",606,NA,115,18.485084698229,17.24,47,5.4,NA,NA,26.2,NA,NA,20.3,1.5,17,2.3,48,NA,NA,9.68,19.2966666666667,18.485084698229,-135.889957738224,NA,16.8009773525233,5.77722912140206,16.1142128166398,2.37087188158924
"JEDCOLLINS","Jed Collins","RB","DET",607,NA,116,16.3882152398444,12.04,27.7,10.3,NA,NA,19,NA,NA,NA,1,1.7,NA,NA,NA,NA,15.95,13.333380952381,16.3882152398444,-137.986827196609,NA,9.47917843536684,4.06596185301095,15.2151076670446,1.17310757279984
"ANTONESMITH","Antone Smith","RB","ATL",608,NA,117,15.8402103934351,NA,4.1,37.1,NA,NA,7.35,29.9,NA,11.1,25,14.7,5.5,15.6,NA,NA,NA,14.635,15.8402103934351,-138.534832043018,NA,11.5514188642685,4.55029053484716,14.483461687599,1.35674870583613
"SHAUNHILL","Shaun Hill","QB","STL",609,180.1,31,138.673737377724,NA,198.66,184.2,146.62,NA,183.282,185.26,201.5,5.32,7.6,9.84,20.5,217.58,147.26,NA,212.94,121.660380952381,138.673737377724,-139.403407134142,14.8,86.9213465404802,13.6532150151058,131.583235466946,7.09050191077725
"BRUCEMILLER","Bruce Miller","RB","SF",610,NA,118,14.5900049406541,25.92,23.5,11.6,NA,NA,17.55,NA,NA,12.3,8.5,6.5,NA,15.3,NA,NA,20.57,14.09,14.5900049406541,-139.785037495799,NA,6.68408827822547,3.4126871110742,14.1734562392235,0.416548701430555
"DARRELYOUNG","Darrel Young","RB","WAS",611,NA,119,14.3769184345439,14.44,33.8,25.2,NA,NA,29.5,NA,NA,4.3,6,7,8,NA,NA,NA,NA,16.005,14.3769184345439,-139.998124001909,NA,11.7597764798972,4.59898834419425,13.8799970219516,0.496921412592245
"DAMIENWILLIAMS","Damien Williams","RB","MIA",612,NA,120,13.9699940439032,NA,NA,29,NA,NA,NA,10.6,NA,NA,13.5,5.9,0.5,NA,NA,NA,32.84,11.1675,13.9699940439032,-140.40504839255,NA,12.8687450825634,4.85817897383164,13.6693872782069,0.300606765696333
"LARODSTEPHENSHOWLING","LaRod Stephens-Howling","RB",NA,613,NA,121,13.79,28.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.79,13.79,-140.585042436453,NA,NA,NA,13.3034698205914,0.486530179408646
"ERIKLORIG","Erik Lorig","RB","NO",614,NA,122,13.5487745564138,22.48,16.9,14.1,NA,NA,15.5,3.6,NA,NA,NA,1.3,3,NA,NA,NA,NA,10.9542857142857,13.5487745564138,-140.826267880039,NA,8.25942232500901,3.78087771853898,12.6290782603068,0.919696296106929
"FRANKSUMMERS","Frank Summers","RB","BUF",615,NA,123,13.0581650847689,15.42,25,10.4,NA,NA,17.7,NA,NA,4.6,1,4.4,1,5.5,NA,NA,14.15,9.87433333333333,13.0581650847689,-141.316877351684,NA,7.98435978091613,3.71658948366768,11.8713656156976,1.18679946907131
"MARIONGRICE","Marion Grice","RB","SD",616,NA,124,12.1999914358448,NA,20.6,NA,NA,NA,10.3,NA,NA,NA,15.5,NA,2.5,NA,48.5,NA,NA,12.175,12.1999914358448,-142.175051000608,NA,17.5488461159131,5.95202268652475,11.3324643004053,0.867527135439474
"CHADHENNE","Chad Henne","QB","JAC",617,201.1,32,135.790378631512,235.1,185.74,66.4,125.3,NA,125.43,141.54,131.64,138.76,99.8,101.46,83.5,241.04,143.58,NA,158.32,139.849523809524,135.790378631512,-142.286765880353,19.3,51.0537291907821,9.96613201106504,112.931655832143,22.8587227993684
"TOMMYBOHANON","Tommy Bohanon","RB","NYJ",618,NA,125,11.5427397955505,NA,19.8,6.1,NA,NA,12.95,NA,NA,4.5,8.5,6.2,NA,NA,NA,NA,11.48,9.89,11.5427397955505,-142.832302640903,NA,5.30803389302704,3.09107259317227,11.0923411122863,0.450398683264183
"SILASREDD","Silas Redd","RB","WAS",619,NA,126,11.1221888052601,NA,NA,33.6,NA,NA,NA,7.9,NA,NA,NA,5.1,NA,NA,NA,NA,16.84,12.6346666666667,11.1221888052601,-143.252853631193,NA,12.8427307584226,4.8520988476338,11.0529584251542,0.0692303801058411
"CYRUSGRAY","Cyrus Gray","RB","KC",620,NA,127,11.0624934193126,-0.02,21.8,4.8,NA,NA,13.3,14.2,NA,3.2,NA,5.5,27,NA,NA,NA,NA,9.796,11.0624934193126,-143.312549017141,NA,9.55244433938994,4.08308572446146,10.93421700392,0.128276415392538
"DARYLRICHARDSON","Daryl Richardson","RB","NYJ",621,NA,128,11.0434234309959,NA,22.7,NA,NA,NA,12.01,NA,6.7,16.9,2.5,10.8,1.5,NA,44.3,NA,NA,10.991,11.0434234309959,-143.331619005457,NA,13.9105385923253,5.10166929005712,10.7875058849115,0.255917546084408
"EDWINBAKER","Edwin Baker","RB","CLE",622,NA,129,10.8250105768442,107.44,9.7,NA,NA,NA,7.6,NA,NA,NA,NA,13.6,1,NA,NA,NA,NA,22.75,10.8250105768442,-143.550031859609,NA,44.7158710079542,12.3015606898672,10.6250005964893,0.200009980354871
"LAMICHAELJAMES","LaMichael James","RB","SF",623,NA,130,10.7500011929787,-5.7,9.8,6.8,NA,NA,8.34,27,16.8,12.8,7.5,4,2.5,NA,NA,NA,19.45,8.5825,10.7500011929787,-143.625041243475,NA,8.89023212704411,3.92831200060776,10.4165696874897,0.333431505488942
"JEFFWILLIAMS","Jeff Williams","RB",NA,624,NA,131,10.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.5,NA,NA,NA,NA,10.5,10.5,-143.875042436453,NA,NA,NA,10.2483943086432,0.251605691356826
"JORVORSKIELANE","Jorvorskie Lane","RB","TB",625,NA,132,10.3331393749795,23.8,15.7,3.7,NA,NA,9.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.427,10.3331393749795,-144.041903061474,NA,8.58501601629257,3.85697620649152,10.0433867415618,0.289752633417672
"MICHAELFORD","Michael Ford","RB","CHI",626,NA,133,10.1636492423069,NA,20.1,NA,NA,NA,15.38,NA,NA,NA,11.5,14.6,0.4,NA,NA,NA,NA,8.85428571428571,10.1636492423069,-144.211393194146,NA,7.37936853667033,3.57518957284589,9.74447861727862,0.419170625028229
"ISAIAHPEAD","Isaiah Pead","RB","STL",627,NA,134,9.92312424081679,19.42,10.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,4.66857142857143,9.92312424081679,-144.451918195636,NA,7.75285753770827,3.66248226004093,9.38291649687023,0.54020774394656
"DERRICKCOLEMAN","Derrick Coleman","RB","SEA",628,NA,135,9.56583299374046,NA,23.6,11.7,NA,NA,17.65,2.4,NA,5.2,2.8,4.7,NA,NA,NA,NA,10.68,8.71222222222222,9.56583299374046,-144.809209442713,NA,7.62854870582491,3.63342852098296,8.94999754742995,0.615835446310506
"ORSONCHARLES","Orson Charles","RB","CIN",629,NA,136,9.2,4.34,12.8,NA,NA,NA,9.9,NA,NA,1.9,NA,1.3,NA,NA,NA,NA,NA,7.23833333333333,9.2,-145.175042436453,NA,5.07676274805116,3.03701938234273,8.19999754742995,1.00000245257005
"CHRISTHOMPSON","Chris Thompson","RB","WAS",630,NA,137,8.6999950948599,-1.68,16.4,NA,NA,NA,8.2,NA,NA,NA,23,1.7,2.5,3.8,NA,NA,NA,5.75777777777778,8.6999950948599,-145.675047341593,NA,8.90939899635158,3.9327917243006,7.68749857869275,1.01249651616716
"FELIXJONES","Felix Jones","RB",NA,631,NA,138,7.7,16.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7,7.7,-146.675042436453,NA,NA,NA,7.65999987756403,0.040000122435969
"STANLEYHAVILI","Stanley Havili","RB","IND",632,NA,139,7.67499715738549,17.36,15.1,4.5,NA,NA,9.8,17.1,NA,7.6,1.5,5.2,1.5,NA,NA,NA,9.31,8.85966666666667,7.67499715738549,-146.700045279068,NA,5.98599857073896,3.24952801856987,7.59386702487727,0.0811301325082212
"MIKEGILLISLEE","Mike Gillislee","RB","MIA",633,NA,140,7.64500259774257,NA,8,NA,NA,NA,11.29,NA,NA,1.5,6.5,5.2,26,NA,NA,NA,NA,8.35571428571429,7.64500259774257,-146.730039838711,NA,8.58864463502051,3.85782429540094,7.42792910536794,0.217073492374634
"JAMESDEVELIN","James Develin","RB","NE",634,NA,141,7.54273145201197,NA,13.4,2.8,NA,NA,8.1,NA,NA,NA,2,1.3,NA,NA,NA,NA,10.56,5.40857142857143,7.54273145201197,-146.832310984441,NA,5.05006930645511,3.03078053128975,7.16531251474327,0.377418937268701
"KENJONBARNER","Kenjon Barner","RB","CAR",635,NA,142,7.3131267587239,6.62,12.7,NA,NA,NA,12.14,12.6,8.8,6.4,6,NA,1.5,NA,NA,NA,NA,6.13,7.3131267587239,-147.061915677729,NA,3.97836649895406,2.78029974689917,6.94327780758076,0.369848951143137
"ALVESTERALEXANDER","Alvester Alexander","RB",NA,636,NA,143,7.01749827076264,NA,8.7,NA,NA,NA,6.53,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.905,7.01749827076264,-147.357544165691,NA,2.25047402414099,2.37645284139097,6.85504342629669,0.162454844465948
"CEDRICPEERMAN","Cedric Peerman","RB","CIN",637,NA,144,6.86905734439889,NA,10.1,10.2,NA,NA,12.65,1.9,NA,5.8,2.5,4,2,NA,NA,NA,20.76,6.951,6.86905734439889,-147.505985092054,NA,6.29984876361683,3.32288178973008,6.78551475409725,0.08354259030164
"HENRYHYNOSKI","Henry Hynoski","RB","NYG",638,NA,145,6.84102950819449,NA,17.5,3.7,NA,NA,10.6,NA,NA,NA,NA,2.4,NA,NA,NA,NA,9.64,7.30666666666667,6.84102950819449,-147.534012928259,NA,6.05393425798464,3.26540609979753,6.71360866629533,0.127420841899167
"VONTALEACH","Vonta Leach","RB",NA,639,NA,146,6.73,14.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.73,6.73,-147.645042436453,NA,NA,NA,6.67724832584148,0.0527516741585217
"JOEMCKNIGHT","Joe McKnight","RB","KC",640,NA,147,6.69721733259065,-0.08,12.7,NA,NA,NA,9.43,3.8,NA,NA,NA,NA,1.5,NA,NA,NA,NA,3.29857142857143,6.69721733259065,-147.677825103863,NA,5.41541318829875,3.11616952295421,6.57863965954615,0.118577673044499
"COLLINMOONEY","Collin Mooney","RB","TEN",641,NA,148,6.65727931909231,8.66,11,NA,NA,NA,6.2,NA,NA,2.1,1,1.3,NA,NA,NA,NA,NA,5.00666666666667,6.65727931909231,-147.717763117361,NA,4.21721076858469,2.83612296541231,6.47813644276401,0.179142876328298
"JEFFDEMPS","Jeff Demps","RB","TB",642,NA,149,6.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.5,1.5,NA,NA,NA,NA,NA,6.5,6.5,-147.875042436453,NA,7.07106781186548,3.50313283581319,6.44930759932907,0.0506924006709291
"WILLJOHNSON","Will Johnson","RB","PIT",643,NA,150,6.45627288552801,NA,16.8,5.1,NA,NA,10.75,NA,NA,2.6,12,6.4,3.5,NA,NA,NA,NA,7.14375,6.45627288552801,-147.918769550925,NA,5.18320318317691,3.06189687962515,6.40866786417761,0.0476050213504093
"RYANWILLIAMS","Ryan Williams","RB","DAL",644,NA,151,6.44234231313013,NA,20.3,NA,NA,NA,10.84,NA,6.3,7.3,2,6.8,3.5,NA,NA,NA,NA,5.53777777777778,6.44234231313013,-147.932700123323,NA,6.05903025401323,3.26659714742152,6.25749579757631,0.184846515553818
"JEROMEFELTON","Jerome Felton","RB","MIN",645,NA,152,6.37499341522508,6,13.3,5.5,NA,NA,9.4,NA,NA,NA,NA,1.1,NA,NA,NA,NA,9.23,6.35342857142857,6.37499341522508,-148.000049021228,NA,4.18129365946314,2.82772833809321,5.83706999128275,0.537923423942334
"KYLEJUSZCZYK","Kyle Juszczyk","RB","BAL",646,NA,153,6.13999817992754,NA,14.8,15.2,NA,NA,13.11,NA,NA,NA,1,3.7,0.5,NA,NA,NA,NA,6.90142857142857,6.13999817992754,-148.235044256526,NA,7.0415351072523,3.49623038583834,5.51707159859049,0.622926581337046
"LEONWASHINGTON","Leon Washington","RB","TEN",647,NA,154,5.53414180263796,-0.18,11,6.4,NA,NA,8.1,0.1,NA,NA,1.5,0.9,0.9,NA,NA,NA,NA,3.5765,5.53414180263796,-148.840900633815,NA,4.28248259107461,2.85137844219323,5.49631300234052,0.037828800297449
"MICHAELCOX","Michael Cox","RB","NYG",648,NA,155,5.50000139454302,11.72,10.5,NA,NA,NA,5.25,NA,NA,NA,4,2.4,5,NA,NA,NA,NA,5.45,5.50000139454302,-148.87504104191,NA,3.74481196679709,2.72571285769519,5.48631230506901,0.0136890894740116
"JEREMYSTEWART","Jeremy Stewart","RB","OAK",649,NA,156,5.49262461013801,-0.06,11.8,NA,NA,NA,8.86,NA,NA,NA,NA,0.5,1,NA,NA,NA,NA,3.67333333333333,5.49262461013801,-148.882417826315,NA,5.50706818552304,3.13759133452116,5.275,0.217624610138012
"CHRISRAINEY","Chris Rainey","RB","IND",650,NA,157,5.48,-3.14,14.6,NA,NA,NA,10.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.34333333333333,5.48,-148.895042436453,NA,9.36987370957226,4.04041490728776,4.95961732193787,0.520382678062134
"BRIANLEONARD","Brian Leonard","RB",NA,651,NA,158,5.07,10.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.07,5.07,-149.305042436453,NA,NA,NA,4.82461732193787,0.245382678062134
"PATRICKDIMARCO","Patrick DiMarco","RB","ATL",652,NA,159,4.84923464387573,NA,7.1,5.4,NA,NA,6.25,NA,NA,4,1,2.1,0.6,NA,NA,NA,9.26,4.46375,4.84923464387573,-149.525807792577,NA,3.08798564717242,2.57219793677081,4.72105343643563,0.128181207440104
"ZURLONTIPTON","Zurlon Tipton","RB","IND",653,NA,160,4.8,NA,NA,NA,NA,NA,NA,4.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.8,4.8,-149.575042436453,NA,NA,NA,4.53300430263519,0.266995697364813
"WILLTAUFOOU","Will Taufoou","RB","JAC",654,NA,161,4.64210687287126,10.94,8.2,2.9,NA,NA,5.55,NA,NA,4.4,2.5,2.6,0.5,NA,NA,NA,NA,4.66375,4.64210687287126,-149.732935563582,NA,3.42532766941458,2.65104227099081,4.31195086619956,0.330156006671697
"MONTELLOWENS","Montell Owens","RB","DET",655,NA,162,4.42390173239912,NA,NA,NA,NA,NA,NA,10.3,NA,NA,NA,0.6,1.5,NA,NA,NA,NA,2.48,4.42390173239912,-149.951140704054,NA,5.35941539100426,3.103081592147,4.2,0.223901732399119
"STEPHENHOUSTON","Stephen Houston","RB","PIT",656,NA,163,4.2,NA,NA,NA,NA,NA,NA,4.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.2,4.2,-150.175042436453,NA,NA,NA,4.12574771197457,0.0742522880254279
"BRANDENOLIVER","Branden Oliver","RB","SD",656,NA,164,4.2,NA,NA,NA,NA,NA,NA,1.1,NA,NA,NA,7.3,NA,NA,NA,NA,NA,4.2,4.2,-150.175042436453,NA,4.38406204335659,2.87511981966044,3.99794932319338,0.202050676806625
"TONYFIAMMETTA","Tony Fiammetta","RB","CHI",658,NA,165,4.05149542394915,5.22,13.8,4.4,NA,NA,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.415,4.05149542394915,-150.323547012504,NA,4.30003100764014,2.85547989748044,3.9347016112188,0.116793812730344
"ROBERTHUGHES","Robert Hughes","RB","ARI",659,NA,166,3.9444032224376,NA,NA,NA,NA,NA,2.71,0.7,NA,NA,NA,NA,8,NA,NA,NA,NA,2.282,3.9444032224376,-150.430639214016,NA,3.7708133516966,2.73178995970453,3.83716362674628,0.107239595691327
"JAYPROSCH","Jay Prosch","RB","HOU",660,NA,167,3.925,NA,7.6,2.2,NA,NA,4.9,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,3.925,3.925,-150.450042436453,NA,2.94321253055229,2.5383612391753,3.73466362674628,0.190336373253723
"JOHNCONNER","John Conner","RB","NYG",661,NA,168,3.74932725349256,3.64,NA,NA,NA,NA,NA,NA,NA,4.2,NA,3.6,3.5,NA,NA,NA,NA,2.956,3.74932725349256,-150.625715182961,NA,0.315541861987703,1.92421615569186,3.66,0.0893272534925549
"GREGJONES","Greg Jones","RB",NA,662,NA,169,3.72,7.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.72,3.72,-150.655042436453,NA,NA,NA,3.36746237898985,0.352537621010154
"TEDDYBRIDGEWATER","Teddy Bridgewater","QB","MIN",663,191.9,33,127.376092302381,NA,218.98,100.3,74.94,NA,124.636,119.5,70.7,123.16,165.2,150.14,148.1,NA,137.9,NA,104,117.63421978022,127.376092302381,-150.701052209484,27.9,40.6784887699391,9.71772402825052,89.4183919943626,37.9577003080184
"JALENPARMELE","Jalen Parmele","RB","ARI",664,NA,170,3.6,-0.16,9.6,NA,NA,NA,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.14666666666667,3.6,-150.775042436453,NA,5.08571856607632,3.03911255622275,2.99606028029207,0.603939719707927
"SPENCERWARE","Spencer Ware","RB","SEA",665,NA,171,3.13492475797969,NA,NA,1,NA,NA,0.75,NA,NA,NA,3.2,2,4,NA,NA,NA,NA,2.19,3.13492475797969,-151.240117678474,NA,1.39839193361518,2.17730230366146,2.83569703197521,0.299227726004482
"TYLERCLUTTS","Tyler Clutts","RB","DAL",666,NA,172,2.85719580260445,0.08,12.6,1,NA,NA,6.8,NA,NA,NA,NA,NA,0.9,NA,NA,NA,NA,2.99,2.85719580260445,-151.517846633849,NA,5.37111534041115,3.10581613056965,2.63209913067298,0.22509667193147
"EVANROYSTER","Evan Royster","RB","WAS",667,NA,173,2.81419826134597,NA,7.3,NA,NA,NA,5.48,NA,NA,NA,NA,0.7,7.5,NA,NA,NA,NA,3.49666666666667,2.81419826134597,-151.560844175107,NA,3.1633473831792,2.58981165077426,2.38,0.434198261345967
"WILLIAMPOWELL","William Powell","RB","HOU",668,NA,174,2.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4.2,1,NA,NA,NA,NA,2.4,2.45,-151.925042436453,NA,1.63707055437449,2.23308680634878,2.18,0.27
"LERONMCCLAIN","LeRon McClain","RB",NA,669,NA,175,2.31,4.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.31,2.31,-152.065042436453,NA,NA,NA,1.9,0.41
"MICHAELHILL","Michael Hill","RB","GB",670,NA,176,2.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.1,NA,NA,NA,NA,NA,2.05,2.05,-152.325042436453,NA,NA,NA,1.575,0.475
"JAMESWILDER","James Wilder Jr","RB","CIN",671,NA,177,1.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,1,NA,NA,NA,NA,NA,1.75,1.75,-152.625042436453,NA,1.06066017177982,2.09836687862941,1.325,0.425
"PHILLIPTANNER","Phillip Tanner","RB",NA,672,NA,178,1.4,NA,NA,NA,NA,NA,NA,2.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.4,1.4,-152.975042436453,NA,NA,NA,1.2425,0.1575
"BRENNANCLAY","Brennan Clay","RB","DEN",673,NA,179,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.5,NA,NA,NA,NA,1.25,1.25,-153.125042436453,NA,NA,NA,1.1925,0.0575000000000001
"LONNIEPRYOR","Lonnie Pryor","RB","TB",674,NA,180,1.235,NA,NA,NA,NA,NA,2.26,NA,NA,NA,NA,0.3,1.2,NA,NA,NA,NA,1.25333333333333,1.235,-153.140042436453,NA,0.981087831610062,2.07976905277507,1.125,0.11
"ALFONSOSMITH","Alfonso Smith","RB","SF",675,NA,181,1.15,17.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,NA,NA,NA,NA,NA,4.275,1.15,-153.225042436453,NA,7.00035713374682,3.48660617749338,1.05,0.0999999999999999
"CIERREWOOD","Cierre Wood","RB","BAL",676,NA,182,1.1,NA,NA,NA,NA,NA,NA,NA,NA,1.1,NA,1.1,2.5,NA,NA,NA,NA,1.175,1.1,-153.275042436453,NA,0.808290376865476,2.03938244400426,0.975,0.125
"ZACHLINE","Zach Line","RB","MIN",677,NA,183,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2.2,NA,NA,NA,NA,NA,1.06666666666667,1,-153.375042436453,NA,0.848528137423857,2.04878690366998,0.83780241016492,0.16219758983508
"MATTHEWTUCKER","Matthew Tucker","RB","PHI",678,NA,184,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.4,1.5,NA,NA,NA,NA,0.95,0.95,-153.425042436453,NA,0.777817459305202,2.03226024535018,0.63780241016492,0.31219758983508
"REXBURKHEAD","Rex Burkhead","RB","CIN",679,NA,185,0.72560482032984,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,0.9,2.5,NA,NA,NA,NA,0.875,0.72560482032984,-153.649437616123,NA,1.22202018532156,2.13608030298392,0.525,0.20060482032984
"CHASEREYNOLDS","Chase Reynolds","RB","STL",680,NA,186,0.55,NA,NA,NA,NA,NA,NA,0.6,NA,NA,NA,NA,0.5,NA,NA,NA,NA,0.55,0.55,-153.825042436453,NA,0.0707106781186548,1.86699366215208,0.5,0.05
